Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
5/14/15,543.97,549.69,542.5,549.2,1586833,0,1,543.97,549.69,542.5,549.2,1586833
5/13/15,540.47,543.84,538.98,539.49,1211920,0,1,540.47,543.84,538.98,539.49,1211920
5/12/15,542.81,542.961,535,538.73,1764123,0,1,542.81,542.961,535,538.73,1764123
5/11/15,548.49,553.3699,545.6,545.78,1092923,0,1,548.49,553.3699,545.6,545.78,1092923
5/8/15,548.87,552.8,548.03,548.95,1411264,0,1,548.87,552.8,548.03,548.95,1411264
5/7/15,535.9,545.2,533.45,542.04,1592220,0,1,535.9,545.2,533.45,542.04,1592220
5/6/15,542.64,543.93,532.235,535.08,1951728,0,1,542.64,543.93,532.235,535.08,1951728
5/5/15,550.16,552.61,542.37,543.045,1426417,0,1,550.16,552.61,542.37,543.045,1426417
5/4/15,550.99,556.69,547.39,552.84,1762952,0,1,550.99,556.69,547.39,552.84,1762952
5/1/15,550.51,551.22,543.85,551.16,1828566,0,1,550.51,551.22,543.85,551.16,1828566
4/30/15,558.56,561.11,546.72,548.77,2362024,0,1,558.56,561.11,546.72,548.77,2362024
4/29/15,560.51,565.84,559,561.39,1681064,0,1,560.51,565.84,559,561.39,1681064
4/28/15,564.32,567.83,560.96,564.37,1859787,0,1,564.32,567.83,560.96,564.37,1859787
4/27/15,572.77,575.52,562.3,566.12,2403105,0,1,572.77,575.52,562.3,566.12,2403105
4/24/15,580.05,584.7,568.35,573.66,4608403,0,1,580.05,584.7,568.35,573.66,4608403
4/23/15,550.41,561.17,550.08,557.46,3909155,0,1,550.41,561.17,550.08,557.46,3909155
4/22/15,543.06,551,541.32,549.18,1590320,0,1,543.06,551,541.32,549.18,1590320
4/21/15,546.31,547.7745,542.21,542.925,1456387,0,1,546.31,547.7745,542.21,542.925,1456387
4/20/15,533.75,545.8,533.35,544.53,1926064,0,1,533.75,545.8,533.35,544.53,1926064
4/17/15,537.31,539.8,529,532.74,2461698,0,1,537.31,539.8,529,532.74,2461698
4/16/15,538.35,545.229,538.1,543.52,1586088,0,1,538.35,545.229,538.1,543.52,1586088
4/15/15,537.96,543.19,532.37,541.04,2348087,0,1,537.96,543.19,532.37,541.04,2348087
4/14/15,546.57,546.57,535.74,539.78,2360329,0,1,546.57,546.57,535.74,539.78,2360329
4/13/15,547.05,553.27,546.3,548.64,1466277,0,1,547.05,553.27,546.3,548.64,1466277
4/10/15,549.57,549.85,544.98,548.54,1305219,0,1,549.57,549.85,544.98,548.54,1305219
4/9/15,549.21,549.37,541.951,548.02,1618299,0,1,549.21,549.37,541.951,548.02,1618299
4/8/15,546,551.5,546,548.84,1419316,0,1,546,551.5,546,548.84,1419316
4/7/15,544.99,550.16,543.585,544.86,1365916,0,1,544.99,550.16,543.585,544.86,1365916
4/6/15,538.84,545.54,535.7,543.95,1685894,0,1,538.84,545.54,535.7,543.95,1685894
4/2/15,547.41,548,540.44,541.31,2388019,0,1,547.41,548,540.44,541.31,2388019
4/1/15,554.83,558.5,546.03,549.49,1945090,0,1,554.83,558.5,546.03,549.49,1945090
3/31/15,557.94,562.45,554.67,554.7,1746622,0,1,557.94,562.45,554.67,554.7,1746622
3/30/15,560.25,562.16,556.79,561.135,1239350,0,1,560.25,562.16,556.79,561.135,1239350
3/27/15,561.83,564.066,556.93,557.55,1727629,0,1,561.83,564.066,556.93,557.55,1727629
3/26/15,564.65,567.19,558.31,563.64,2492141,0,1,564.65,567.19,558.31,563.64,2492141
3/25/15,577.57,580.07,567,567,2653451,0,1,577.57,580.07,567,567,2653451
